DrugBank_id,drug_smile
DB00191,CC(C)(N)Cc1ccccc1
DB01559,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl
DB01077,CC(O)(P(=O)(O)O)P(=O)(O)O
DB00992,COC(=O)CCC(=O)CN
DB08887,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC
DB00169,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C
DB11602,CC(O)COCC1OC(OC2C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1OCC(C)O
DB11217,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
DB06813,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
DB09205,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
DB01437,CCC1(c2ccccc2)CCC(=O)NC1=O
DB00299,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1
DB00453,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12
DB06703,O=C([O-])C[N+]12CC[N+]3(CC(=O)[O-])CC[N+]4([C@@H](CO)[C@@H](O)CO)CC[N+](CC(=O)[O-])(CC1)[Gd-]234
DB13878,COC(O)=N[C@H](C(=O)N1CCC[C@H]1c1nc2cc([C@H]3CC[C@H](c4cc5nc([C@@H]6CCCN6C(=O)[C@@H](N=C(O)OC)[C@@H](C)OC)[nH]c5cc4F)N3c3cc(F)c(N4CCC(c5ccc(F)cc5)CC4)c(F)c3)c(F)cc2[nH]1)[C@@H](C)OC
DB08835,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O
DB01018,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
DB00855,NCC(=O)CCC(=O)O
DB04160,O=P(O)(O)OP(=O)(O)O
DB08993,N=C(O)NC=C1/N=C(/O)[C@H](CO)/N=C(/O)[C@H](CO)/N=C(/O)[C@@H](N=C(O)C[C@@H](N)[C@H](O)CCN)C/N=C(/O)[C@H]([C@H]2CCNC(=N)N2)/N=C/1O
DB01203,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
DB04865,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4
DB01942,O=CO
DB00419,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
DB00610,C[C@H](N)[C@H](O)c1cccc(O)c1
DB00349,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
DB00687,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
DB00434,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
DB00117,N[C@@H](Cc1cnc[nH]1)C(=O)O
DB01245,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
DB00330,CC[C@@H](CO)NCCN[C@@H](CC)CO
DB01010,CC[N+](C)(C)c1cccc(O)c1
DB01332,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1
DB00661,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
DB11073,CCCCCCCCCCCCCCCC[n+]1ccccc1
DB09118,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2
DB00464,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+]
DB00657,CNC1(C)C2CCC(C2)C1(C)C
DB01244,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
DB01098,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O
DB05990,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
DB01176,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
DB11093,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Ca+2].[Ca+2].[Ca+2]
DB00617,CCC1(C)OC(=O)N(C)C1=O
DB01204,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
DB00780,NNCCc1ccccc1
DB00594,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N
DB00375,ClCC1CO1.NCCNCCNCCNCCN
DB01591,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
DB00280,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
DB00949,NC(=O)OCC(COC(N)=O)c1ccccc1
DB01215,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
DB00526,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O
DB00641,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]21
DB01262,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
DB00834,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
DB00154,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O
DB00556,FC(F)(F)C(F)(F)C(F)(F)F
DB00852,CN[C@@H](C)[C@@H](O)c1ccccc1
DB01364,CN[C@@H](C)[C@H](O)c1ccccc1
DB01744,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
DB00129,NCCC[C@H](N)C(=O)O
DB01218,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12
DB00910,C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O
DB01282,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O
DB01718,CCCCCCCCCCCCCCCC[N+](C)(C)C
DB00325,N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O
DB00347,CN1C(=O)OC(C)(C)C1=O
DB00295,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
DB00865,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1
DB00429,CCCCC[C@](C)(O)/C=C/[C@H]1[C@@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-].[NH3+]C(CO)(CO)CO
DB00888,CN(CCCl)CCCl
DB01319,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
DB00250,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
DB09231,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1
DB00781,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O
DB00514,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
DB06589,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
DB06783,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.[Fe+3].[Fe+3].[Fe+3].[Fe+3]
DB00273,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
DB06815,[O-][n+]1ccccc1S[Zn]Sc1cccc[n+]1[O-]
DB09154,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+]
DB06261,CCCCCCOC(=O)CCC(=O)CN
DB05381,NCCc1c[nH]cn1
DB00272,NCCc1ccn[nH]1
DB11246,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Cu+2]
DB00730,c1ccc2[nH]c(-c3cscn3)nc2c1
DB00824,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21
DB04938,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
DB00874,COc1ccccc1OCC(O)CO
DB00904,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
DB00214,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
DB04339,N[C@@H](CSCC(=O)O)C(=O)O
DB08809,O=C(O)C(Cl)Cl
DB01429,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1
DB00956,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314
DB00858,C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]32)CC1=O
DB09162,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Fe+3]
DB06152,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1
DB00615,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
DB12532,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
DB00424,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2
DB01118,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
DB01301,CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
DB01034,CC=CCC=CCCC(=O)[C@H]1O[C@H]1C(N)=O
DB01296,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
DB13157,CCCCCCCCCCCCOC(=O)CS(=O)(=O)[O-].[Na+]
DB08941,C[C@H](COc1ccccc1)N[C@H](C)[C@@H](O)c1ccc(O)cc1
DB11190,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO
DB08908,COC(=O)/C=C/C(=O)OC
DB00972,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
DB01007,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
DB00612,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
DB09295,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21
DB00688,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
DB00367,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
DB08944,CC(C)[C@](C#N)(C[C@H](C)N(C)C)c1ccccc1
DB09074,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
DB01110,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
DB00345,Nc1ccc(C(=O)NCC(=O)O)cc1
DB00815,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
DB00638,OC[C@H]1O[C@H](O[C@]2(CO[C@]3(CO[C@]4(CO[C@]5(CO[C@]6(CO[C@]7(CO[C@]8(CO[C@]9(CO[C@]%10(CO[C@]%11(CO[C@]%12(CO[C@]%13(CO[C@]%14(CO[C@]%15(CO[C@]%16(CO[C@]%17(CO[C@]%18(CO[C@]%19(CO[C@]%20(CO[C@]%21(CO[C@]%22(CO[C@]%23(CO[C@]%24(CO[C@]%25(CO[C@]%26(CO[C@]%27(CO[C@]%28(CO[C@]%29(CO[C@]%30(CO[C@]%31(CO[C@]%32(CO[C@]%33(CO[C@]%34(CO[C@]%35(CO[C@]%36(CO[C@]%37(CO[C@]%38(CO)O[C@H](CO)[C@@H](O)[C@@H]%38O)O[C@H](CO)[C@@H](O)[C@@H]%37O)O[C@H](CO)[C@@H](O)[C@@H]%36O)O[C@H](CO)[C@@H](O)[C@@H]%35O)O[C@H](CO)[C@@H](O)[C@@H]%34O)O[C@H](CO)[C@@H](O)[C@@H]%33O)O[C@H](CO)[C@@H](O)[C@@H]%32O)O[C@H](CO)[C@@H](O)[C@@H]%31O)O[C@H](CO)[C@@H](O)[C@@H]%30O)O[C@H](CO)[C@@H](O)[C@@H]%29O)O[C@H](CO)[C@@H](O)[C@@H]%28O)O[C@H](CO)[C@@H](O)[C@@H]%27O)O[C@H](CO)[C@@H](O)[C@@H]%26O)O[C@H](CO)[C@@H](O)[C@@H]%25O)O[C@H](CO)[C@@H](O)[C@@H]%24O)O[C@H](CO)[C@@H](O)[C@@H]%23O)O[C@H](CO)[C@@H](O)[C@@H]%22O)O[C@H](CO)[C@@H](O)[C@@H]%21O)O[C@H](CO)[C@@H](O)[C@@H]%20O)O[C@H](CO)[C@@H](O)[C@@H]%19O)O[C@H](CO)[C@@H](O)[C@@H]%18O)O[C@H](CO)[C@@H](O)[C@@H]%17O)O[C@H](CO)[C@@H](O)[C@@H]%16O)O[C@H](CO)[C@@H](O)[C@@H]%15O)O[C@H](CO)[C@@H](O)[C@@H]%14O)O[C@H](CO)[C@@H](O)[C@@H]%13O)O[C@H](CO)[C@@H](O)[C@@H]%12O)O[C@H](CO)[C@@H](O)[C@@H]%11O)O[C@H](CO)[C@@H](O)[C@@H]%10O)O[C@H](CO)[C@@H](O)[C@@H]9O)O[C@H](CO)[C@@H](O)[C@@H]8O)O[C@H](CO)[C@@H](O)[C@@H]7O)O[C@H](CO)[C@@H](O)[C@@H]6O)O[C@H](CO)[C@@H](O)[C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
DB00993,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
DB01041,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
DB11079,O=C(O)c1ccccc1O.OCCN(CCO)CCO
DB01002,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
DB11154,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Zn+2].[Zn+2].[Zn+2]
DB00771,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
DB06709,CC(=O)OC(C)C[N+](C)(C)C
DB00431,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
DB00618,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12
DB13158,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl
DB09125,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+]
DB00720,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O
DB00593,CCC1(C)CC(=O)NC1=O
DB04272,O=C(O)CC(O)(CC(=O)O)C(=O)O
DB00217,C/N=C(\NC)NCc1ccccc1
DB00764,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl
DB00499,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
DB09070,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C
DB00187,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
DB00747,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
DB00694,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
DB01956,NCCS(=O)(=O)O
DB00774,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
DB01095,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
DB06784,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[67Ga+3]
DB00196,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
DB11110,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Mg+2].[Mg+2].[Mg+2]
DB06782,OCC(S)CS
DB09347,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I
DB09110,O=S(=O)(O)CCS
DB00223,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
DB00663,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
DB01233,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
DB06153,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
DB06801,CCCCCCCC(=O)OCC(O)CO
DB00889,CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2
DB09459,O=C(O)[C@H](O)[C@@H](O)C(=O)O
DB01783,CC(C)(CO)C(O)C(=O)NCCC(=O)O
DB09425,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)O)CC(=O)O.[111In+3]
DB01209,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N
DB00659,CC(=O)NCCCS(=O)(=O)O
DB00938,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
DB01413,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1
DB09290,Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21
DB09069,COc1ccc(CN2CCNCC2)c(OC)c1OC
DB09123,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N
DB01070,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@@]21C
DB01435,Cc1cc(=O)n(-c2ccccc2)n1C
DB01384,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
DB00119,CC(=O)C(=O)O
DB08909,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1
DB01401,C[N+](C)(C)CCO.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Mg+2]
DB06694,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1
DB00132,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
DB00715,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
DB00384,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
DB06772,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C
DB00403,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
DB06209,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
DB09543,COC(=O)c1ccccc1O
DB09133,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
DB04224,CCCCCCCC/C=C/CCCCCCCC(=O)O
DB11272,C=CCCCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)OC
DB00984,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
DB00822,CCN(CC)C(=S)SSC(=S)N(CC)CC
DB02959,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
DB01367,C#CCN[C@@H]1CCc2ccccc21
DB01037,C#CCN(C)[C@H](C)Cc1ccccc1
DB11189,NCC(=O)[O-].NCC(=O)[O-].[Mg+2]
DB00656,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
DB00440,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
DB04844,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
DB00253,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
DB06823,CC(S)C(O)=NCC(=O)O
DB00711,CCN(CC)C(=O)N1CCN(C)CC1
DB00825,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
DB01050,CC(C)Cc1ccc(C(C)C(=O)O)cc1
DB08826,Cc1c(O)c(=O)ccn1C
DB11210,NCC(=O)[O-].NCC(=O)[O-].[Fe+2]
DB01159,FC(F)(F)C(Cl)Br
DB09350,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2
DB00529,O=C(O)P(=O)(O)O
DB03209,O=C(O)c1nc(=O)[nH]c(=O)[nH]1
DB00374,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O
DB00120,N[C@@H](Cc1ccccc1)C(=O)O
DB01260,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
DB00931,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
DB01436,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O
DB00742,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
DB01638,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
DB00733,C[n+]1ccccc1/C=N/O
DB00360,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1
DB00126,O=C1O[C@@H]([C@@H](O)CO)C(O)=C1O
DB00566,O=C(O)[C@H](S)[C@H](S)C(=O)O
DB01033,S=c1nc[nH]c2nc[nH]c12
DB00364,O=S(=O)(OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[AlH3](O)O)O[C@H](OS(=O)(=O)O[AlH3](O)O)[C@@H](OS(=O)(=O)O[AlH3](O)O)[C@@H]2OS(=O)(=O)O[AlH3](O)O)[C@H](OS(=O)(=O)O[AlH3](O)O)[C@@H](OS(=O)(=O)O[AlH3](O)O)[C@@H]1OS(=O)(=O)O[AlH3](O)O)O[AlH3](O)O
DB06751,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC
DB01096,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
DB00703,CC(=O)N=c1sc(S(N)(=O)=O)nn1C
DB00759,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@@H]3C[C@@H]12
DB01248,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
DB00551,CC(=O)NO
DB08842,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
DB01424,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
DB01352,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O
DB09083,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2
DB00327,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
DB00821,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12
DB00406,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
DB00252,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
DB01280,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
DB00512,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
DB00172,O=C(O)[C@@H]1CCCN1
DB00801,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F
DB09016,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C
DB09376,CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1
